Instance,CCR,Num Nodes,Levels,Branching Factor,Scheduler,Dup Factor,Makespan
19,10.0,8,2,3,HEFT,1,6.394795308089953
19,10.0,8,2,3,CPoP,1,7.195940281624796
19,10.0,8,2,3,HEFT,2,4.8650067738792755
19,10.0,8,2,3,CPoP,2,4.8650067738792755
19,10.0,8,3,2,HEFT,1,4.89344623828564
19,10.0,8,3,2,CPoP,1,3.203237910790648
19,10.0,8,3,2,HEFT,2,2.861953224110879
19,10.0,8,3,2,CPoP,2,2.861953225995011
19,10.0,8,3,3,HEFT,1,10.253219007047548
19,10.0,8,3,3,CPoP,1,9.850461492195619
19,10.0,8,3,3,HEFT,2,6.909344606893866
19,10.0,8,3,3,CPoP,2,6.578050531106585
20,0.1,4,2,2,HEFT,1,1.7733070031525293
20,0.1,4,2,2,CPoP,1,1.747966314643287
20,0.1,4,2,2,HEFT,2,1.7733070031525293
20,0.1,4,2,2,CPoP,2,1.747966314643287
20,0.1,4,2,3,HEFT,1,1.0966250356635623
20,0.1,4,2,3,CPoP,1,1.0518873037186727
20,0.1,4,2,3,HEFT,2,1.0966250356635623
20,0.1,4,2,3,CPoP,2,1.0518873037186727
20,0.1,4,3,2,HEFT,1,2.563980960783298
20,0.1,4,3,2,CPoP,1,2.48745283628299
20,0.1,4,3,2,HEFT,2,2.563980960783298
20,0.1,4,3,2,CPoP,2,2.48745283628299
20,0.1,4,3,3,HEFT,1,2.307380881683504
20,0.1,4,3,3,CPoP,1,2.2036826726292085
20,0.1,4,3,3,HEFT,2,2.307380881683504
20,0.1,4,3,3,CPoP,2,2.2036826726292085
20,0.1,8,2,2,HEFT,1,0.8873695005362686
20,0.1,8,2,2,CPoP,1,0.8873695005362686
20,0.1,8,2,2,HEFT,2,0.8873695005362686
20,0.1,8,2,2,CPoP,2,0.8873695005362686
20,0.1,8,2,3,HEFT,1,1.3117004289975047
20,0.1,8,2,3,CPoP,1,1.24207182663842
20,0.1,8,2,3,HEFT,2,1.3117004289975047
20,0.1,8,2,3,CPoP,2,1.24207182663842
20,0.1,8,3,2,HEFT,1,2.643680433954966
20,0.1,8,3,2,CPoP,1,2.51633398254668
20,0.1,8,3,2,HEFT,2,2.643680433954966
20,0.1,8,3,2,CPoP,2,2.51633398254668
20,0.1,8,3,3,HEFT,1,3.3205831747449457
20,0.1,8,3,3,CPoP,1,3.244724804401529
20,0.1,8,3,3,HEFT,2,3.3205831747449457
20,0.1,8,3,3,CPoP,2,3.244724804401529
20,5.0,4,2,2,HEFT,1,3.2755644972613855
20,5.0,4,2,2,CPoP,1,4.337359826245446
20,5.0,4,2,2,HEFT,2,1.8497718423186118
20,5.0,4,2,2,CPoP,2,1.8497718423186118
20,5.0,4,2,3,HEFT,1,4.00960348546811
20,5.0,4,2,3,CPoP,1,4.00960348546811
20,5.0,4,2,3,HEFT,2,2.279079287459212
20,5.0,4,2,3,CPoP,2,2.2790792879017423
20,5.0,4,3,2,HEFT,1,6.823085409340461
20,5.0,4,3,2,CPoP,1,8.278841011095576
20,5.0,4,3,2,HEFT,2,8.813047444239388
20,5.0,4,3,2,CPoP,2,7.611489856630238
20,5.0,4,3,3,HEFT,1,7.406373303982641
20,5.0,4,3,3,CPoP,1,8.007330671631404
20,5.0,4,3,3,HEFT,2,8.106953658356819
20,5.0,4,3,3,CPoP,2,8.708783308455798
20,5.0,8,2,2,HEFT,1,3.1130490345508077
20,5.0,8,2,2,CPoP,1,3.1130490345508077
20,5.0,8,2,2,HEFT,2,2.294547628657816
20,5.0,8,2,2,CPoP,2,2.2945476289948457
20,5.0,8,2,3,HEFT,1,3.4625751085973566
20,5.0,8,2,3,CPoP,1,3.4625751085973566
20,5.0,8,2,3,HEFT,2,2.2642122685320367
20,5.0,8,2,3,CPoP,2,2.2642122685320367
20,5.0,8,3,2,HEFT,1,6.155413930557327
20,5.0,8,3,2,CPoP,1,7.016845527720317
20,5.0,8,3,2,HEFT,2,5.254460825776823
20,5.0,8,3,2,CPoP,2,7.783773173354731
20,5.0,8,3,3,HEFT,1,9.192884975775003
20,5.0,8,3,3,CPoP,1,9.504460416138153
20,5.0,8,3,3,HEFT,2,9.504460416138153
20,5.0,8,3,3,CPoP,2,9.828631919492546
20,10.0,4,2,2,HEFT,1,2.1234256666638016
20,10.0,4,2,2,CPoP,1,2.1234256666638016
20,10.0,4,2,2,HEFT,2,1.3189519725885965
20,10.0,4,2,2,CPoP,2,1.3189519723571064
20,10.0,4,2,3,HEFT,1,4.618095573126149
20,10.0,4,2,3,CPoP,1,4.618095573126149
20,10.0,4,2,3,HEFT,2,3.391853455999583
20,10.0,4,2,3,CPoP,2,3.391853455999583
20,10.0,4,3,2,HEFT,1,4.106242344622674
20,10.0,4,3,2,CPoP,1,3.764009051800299
20,10.0,4,3,2,HEFT,2,2.4876049056636513
20,10.0,4,3,2,CPoP,2,3.6687608473560354
20,10.0,4,3,3,HEFT,1,11.418450362410617
20,10.0,4,3,3,CPoP,1,11.053182584784137
20,10.0,4,3,3,HEFT,2,11.506167722105292
20,10.0,4,3,3,CPoP,2,11.497242021167185
20,10.0,8,2,2,HEFT,1,12.299586296327345
20,10.0,8,2,2,CPoP,1,12.299586296327345
20,10.0,8,2,2,HEFT,2,2.8118441856846434
20,10.0,8,2,2,CPoP,2,2.8118441857973435
20,10.0,8,2,3,HEFT,1,5.466795839238925
20,10.0,8,2,3,CPoP,1,5.466795839238925
20,10.0,8,2,3,HEFT,2,2.8735007160578268
20,10.0,8,2,3,CPoP,2,2.8735007160578268
20,10.0,8,3,2,HEFT,1,10.428054741322223
20,10.0,8,3,2,CPoP,1,11.903048461757747
20,10.0,8,3,2,HEFT,2,4.372423397971223
20,10.0,8,3,2,CPoP,2,12.013152768726469
20,10.0,8,3,3,HEFT,1,5.930064540633353
20,10.0,8,3,3,CPoP,1,7.116489401030398
20,10.0,8,3,3,HEFT,2,6.238233021917807
20,10.0,8,3,3,CPoP,2,7.133124853842521
21,0.1,4,2,2,HEFT,1,1.7886614112019978
21,0.1,4,2,2,CPoP,1,1.7886614112019978
21,0.1,4,2,2,HEFT,2,1.7886614112019978
21,0.1,4,2,2,CPoP,2,1.7886614112019978
21,0.1,4,2,3,HEFT,1,2.476109039359479
21,0.1,4,2,3,CPoP,1,2.473137458610943
21,0.1,4,2,3,HEFT,2,2.476109039359479
21,0.1,4,2,3,CPoP,2,2.473137458610943
21,0.1,4,3,2,HEFT,1,2.077744315553172
21,0.1,4,3,2,CPoP,1,2.0199406792507295
21,0.1,4,3,2,HEFT,2,2.077744315553172
21,0.1,4,3,2,CPoP,2,2.0199406792507295
21,0.1,4,3,3,HEFT,1,3.154681802690356
21,0.1,4,3,3,CPoP,1,3.211937461696679
21,0.1,4,3,3,HEFT,2,3.154681802690356
21,0.1,4,3,3,CPoP,2,3.211937461696679
21,0.1,8,2,2,HEFT,1,1.5800613779350445
21,0.1,8,2,2,CPoP,1,1.5800613779350445
21,0.1,8,2,2,HEFT,2,1.5800613779350445
21,0.1,8,2,2,CPoP,2,1.5800613779350445
21,0.1,8,2,3,HEFT,1,0.6958465543578887
21,0.1,8,2,3,CPoP,1,0.6899995985854349
21,0.1,8,2,3,HEFT,2,0.6958465543578887
21,0.1,8,2,3,CPoP,2,0.6899995985854349
21,0.1,8,3,2,HEFT,1,1.775781512214959
21,0.1,8,3,2,CPoP,1,1.7526903934575
21,0.1,8,3,2,HEFT,2,1.775781512214959
21,0.1,8,3,2,CPoP,2,1.7526903934575
21,0.1,8,3,3,HEFT,1,1.8369186010857357
21,0.1,8,3,3,CPoP,1,1.7302772823334704
21,0.1,8,3,3,HEFT,2,1.8369186010857357
21,0.1,8,3,3,CPoP,2,1.7302772823334704
21,5.0,4,2,2,HEFT,1,4.243514485836372
21,5.0,4,2,2,CPoP,1,5.688323281650703
21,5.0,4,2,2,HEFT,2,2.6348122218459267
21,5.0,4,2,2,CPoP,2,2.6348122218459267
21,5.0,4,2,3,HEFT,1,4.413668675965037
21,5.0,4,2,3,CPoP,1,4.641073279292534
21,5.0,4,2,3,HEFT,2,3.8103886634059885
21,5.0,4,2,3,CPoP,2,4.68387476103956
21,5.0,4,3,2,HEFT,1,5.657772741747369
21,5.0,4,3,2,CPoP,1,5.840727434362265
21,5.0,4,3,2,HEFT,2,3.2864176400968153
21,5.0,4,3,2,CPoP,2,3.8750861557991825
21,5.0,4,3,3,HEFT,1,8.333998377284916
21,5.0,4,3,3,CPoP,1,8.710581861198555
21,5.0,4,3,3,HEFT,2,7.22850364464247
21,5.0,4,3,3,CPoP,2,9.024664243879325
21,5.0,8,2,2,HEFT,1,2.8459923069196207
21,5.0,8,2,2,CPoP,1,4.005657601886324
21,5.0,8,2,2,HEFT,2,1.5145240976044505
21,5.0,8,2,2,CPoP,2,1.5145240976044505
21,5.0,8,2,3,HEFT,1,5.674734605320601
21,5.0,8,2,3,CPoP,1,5.674734605320601
21,5.0,8,2,3,HEFT,2,5.456891662720785
21,5.0,8,2,3,CPoP,2,5.456891662720785
21,5.0,8,3,2,HEFT,1,6.0503671579811495
21,5.0,8,3,2,CPoP,1,5.825932705237983
21,5.0,8,3,2,HEFT,2,6.5028848888679605
21,5.0,8,3,2,CPoP,2,5.825932705237983
21,5.0,8,3,3,HEFT,1,9.936493824879335
21,5.0,8,3,3,CPoP,1,9.931197183406834
21,5.0,8,3,3,HEFT,2,10.136145441227786
21,5.0,8,3,3,CPoP,2,10.136145441227786
21,10.0,4,2,2,HEFT,1,3.1814688820744936
21,10.0,4,2,2,CPoP,1,3.1814688820744936
21,10.0,4,2,2,HEFT,2,2.0835095084262902
21,10.0,4,2,2,CPoP,2,2.0835095084262902
21,10.0,4,2,3,HEFT,1,10.21056620790492
21,10.0,4,2,3,CPoP,1,13.395608080157668
21,10.0,4,2,3,HEFT,2,4.756325571960025
21,10.0,4,2,3,CPoP,2,4.756325571960025
21,10.0,4,3,2,HEFT,1,6.589514021758568
21,10.0,4,3,2,CPoP,1,6.430135486063381
21,10.0,4,3,2,HEFT,2,3.1516199513871475
21,10.0,4,3,2,CPoP,2,3.151619953008348
21,10.0,4,3,3,HEFT,1,8.255501511929365
21,10.0,4,3,3,CPoP,1,9.475694317601699
21,10.0,4,3,3,HEFT,2,7.598166159121182
21,10.0,4,3,3,CPoP,2,10.275580454842446
21,10.0,8,2,2,HEFT,1,3.20104585742574
21,10.0,8,2,2,CPoP,1,3.20104585742574
21,10.0,8,2,2,HEFT,2,1.916787257866234
21,10.0,8,2,2,CPoP,2,1.916787257866234
21,10.0,8,2,3,HEFT,1,3.733367263109545
21,10.0,8,2,3,CPoP,1,3.733367263109545
21,10.0,8,2,3,HEFT,2,1.1584705211575066
21,10.0,8,2,3,CPoP,2,1.1584705211575066
21,10.0,8,3,2,HEFT,1,9.636134800143143
21,10.0,8,3,2,CPoP,1,9.636134800143143
21,10.0,8,3,2,HEFT,2,9.636134800143143
21,10.0,8,3,2,CPoP,2,9.636134800143143
21,10.0,8,3,3,HEFT,1,10.318085968894733
21,10.0,8,3,3,CPoP,1,10.436811980843354
21,10.0,8,3,3,HEFT,2,9.747170123967038
21,10.0,8,3,3,CPoP,2,10.471071358388532
22,0.1,4,2,2,HEFT,1,1.233144624961972
22,0.1,4,2,2,CPoP,1,1.2883465260962652
22,0.1,4,2,2,HEFT,2,1.233144624961972
22,0.1,4,2,2,CPoP,2,1.2883465260962652
22,0.1,4,2,3,HEFT,1,1.6985555799170795
22,0.1,4,2,3,CPoP,1,1.6869878009873633
22,0.1,4,2,3,HEFT,2,1.6985555799170795
22,0.1,4,2,3,CPoP,2,1.6869878009873633
22,0.1,4,3,2,HEFT,1,2.5898551149974613
22,0.1,4,3,2,CPoP,1,2.564932353066907
22,0.1,4,3,2,HEFT,2,2.5898551149974613
22,0.1,4,3,2,CPoP,2,2.564932353066907
22,0.1,4,3,3,HEFT,1,2.1030308914742823
22,0.1,4,3,3,CPoP,1,2.1914998525585814
22,0.1,4,3,3,HEFT,2,2.1030308914742823
22,0.1,4,3,3,CPoP,2,2.1914998525585814
22,0.1,8,2,2,HEFT,1,2.372639775586236
22,0.1,8,2,2,CPoP,1,2.372639775586236
22,0.1,8,2,2,HEFT,2,2.372639775586236
22,0.1,8,2,2,CPoP,2,2.372639775586236
22,0.1,8,2,3,HEFT,1,1.649527153606609
22,0.1,8,2,3,CPoP,1,1.6224331918843837
22,0.1,8,2,3,HEFT,2,1.649527153606609
22,0.1,8,2,3,CPoP,2,1.6224331918843837
22,0.1,8,3,2,HEFT,1,2.7940394169528466
22,0.1,8,3,2,CPoP,1,2.7111637222699168
22,0.1,8,3,2,HEFT,2,2.7940394169528466
22,0.1,8,3,2,CPoP,2,2.7111637222699168
22,0.1,8,3,3,HEFT,1,1.9961058057365122
22,0.1,8,3,3,CPoP,1,1.9961058057365122
22,0.1,8,3,3,HEFT,2,1.9961058057365122
22,0.1,8,3,3,CPoP,2,1.9961058057365122
22,5.0,4,2,2,HEFT,1,2.833152206613874
22,5.0,4,2,2,CPoP,1,2.833152206613874
22,5.0,4,2,2,HEFT,2,2.8522704556827185
22,5.0,4,2,2,CPoP,2,2.8522704556827185
22,5.0,4,2,3,HEFT,1,3.8473735542407184
22,5.0,4,2,3,CPoP,1,5.1520481314305036
22,5.0,4,2,3,HEFT,2,3.4306329414276284
22,5.0,4,2,3,CPoP,2,5.742998229773531
22,5.0,4,3,2,HEFT,1,5.894162785727861
22,5.0,4,3,2,CPoP,1,5.067581755291906
22,5.0,4,3,2,HEFT,2,5.894162785727861
22,5.0,4,3,2,CPoP,2,7.426864380645016
22,5.0,4,3,3,HEFT,1,7.398781989486709
22,5.0,4,3,3,CPoP,1,7.6691350249772015
22,5.0,4,3,3,HEFT,2,7.05261637353403
22,5.0,4,3,3,CPoP,2,8.450088480849224
22,5.0,8,2,2,HEFT,1,2.396772458729566
22,5.0,8,2,2,CPoP,1,2.396772458729566
22,5.0,8,2,2,HEFT,2,1.860180934576898
22,5.0,8,2,2,CPoP,2,1.860180934576898
22,5.0,8,2,3,HEFT,1,3.151141629890252
22,5.0,8,2,3,CPoP,1,3.151141629890252
22,5.0,8,2,3,HEFT,2,3.151141629890252
22,5.0,8,2,3,CPoP,2,3.6499273766913856
22,5.0,8,3,2,HEFT,1,4.262870402636271
22,5.0,8,3,2,CPoP,1,4.722639394739703
22,5.0,8,3,2,HEFT,2,3.745274888150673
22,5.0,8,3,2,CPoP,2,4.931953081313387
22,5.0,8,3,3,HEFT,1,6.589121435183903
22,5.0,8,3,3,CPoP,1,6.074160242125776
22,5.0,8,3,3,HEFT,2,6.407868194477679
22,5.0,8,3,3,CPoP,2,6.074160242125776
22,10.0,4,2,2,HEFT,1,7.880477705900146
22,10.0,4,2,2,CPoP,1,7.880477705900146
22,10.0,4,2,2,HEFT,2,1.844564696822155
22,10.0,4,2,2,CPoP,2,1.844564697030488
22,10.0,4,2,3,HEFT,1,15.428560960897231
22,10.0,4,2,3,CPoP,1,18.305140503846697
22,10.0,4,2,3,HEFT,2,15.428560960897231
22,10.0,4,2,3,CPoP,2,18.305140503846697
22,10.0,4,3,2,HEFT,1,8.053417709891779
22,10.0,4,3,2,CPoP,1,7.395676732705759
22,10.0,4,3,2,HEFT,2,4.538949748670092
22,10.0,4,3,2,CPoP,2,4.538949750164468
22,10.0,4,3,3,HEFT,1,13.731011210731412
22,10.0,4,3,3,CPoP,1,14.56409627957017
22,10.0,4,3,3,HEFT,2,13.789898263172368
22,10.0,4,3,3,CPoP,2,14.780276652291864
22,10.0,8,2,2,HEFT,1,3.062916585873153
22,10.0,8,2,2,CPoP,1,3.062916585873153
22,10.0,8,2,2,HEFT,2,1.8594904568550068
22,10.0,8,2,2,CPoP,2,1.8594904568550068
22,10.0,8,2,3,HEFT,1,6.710656375787027
22,10.0,8,2,3,CPoP,1,7.504802436533281
22,10.0,8,2,3,HEFT,2,5.196503684566621
22,10.0,8,2,3,CPoP,2,5.447830739608977
22,10.0,8,3,2,HEFT,1,8.259248647394289
22,10.0,8,3,2,CPoP,1,6.812416686782565
22,10.0,8,3,2,HEFT,2,4.976893151049966
22,10.0,8,3,2,CPoP,2,4.97689315192922
22,10.0,8,3,3,HEFT,1,12.446925651414274
22,10.0,8,3,3,CPoP,1,12.446925651414274
22,10.0,8,3,3,HEFT,2,12.446925651414274
22,10.0,8,3,3,CPoP,2,12.446925651414274
23,0.1,4,2,2,HEFT,1,2.0449487691294124
23,0.1,4,2,2,CPoP,1,2.0449487691294124
23,0.1,4,2,2,HEFT,2,2.0449487691294124
23,0.1,4,2,2,CPoP,2,2.0449487691294124
23,0.1,4,2,3,HEFT,1,2.12633195466988
23,0.1,4,2,3,CPoP,1,2.0964499520411275
23,0.1,4,2,3,HEFT,2,2.12633195466988
23,0.1,4,2,3,CPoP,2,2.0964499520411275
23,0.1,4,3,2,HEFT,1,2.4834172100199186
23,0.1,4,3,2,CPoP,1,2.4825410215317905
23,0.1,4,3,2,HEFT,2,2.4834172100199186
23,0.1,4,3,2,CPoP,2,2.4825410215317905
23,0.1,4,3,3,HEFT,1,2.96981929894382
23,0.1,4,3,3,CPoP,1,3.068527927464317
23,0.1,4,3,3,HEFT,2,2.976779735613927
23,0.1,4,3,3,CPoP,2,3.068527927464317
23,0.1,8,2,2,HEFT,1,1.3191781718661897
23,0.1,8,2,2,CPoP,1,1.2799492146289144
23,0.1,8,2,2,HEFT,2,1.3191781718661897
23,0.1,8,2,2,CPoP,2,1.2799492146289144
23,0.1,8,2,3,HEFT,1,2.1052264406883343
23,0.1,8,2,3,CPoP,1,2.0961754542366946
23,0.1,8,2,3,HEFT,2,2.1052264406883343
23,0.1,8,2,3,CPoP,2,2.0961754542366946
23,0.1,8,3,2,HEFT,1,3.021237083719829
23,0.1,8,3,2,CPoP,1,3.008009943429013
23,0.1,8,3,2,HEFT,2,3.021237083719829
23,0.1,8,3,2,CPoP,2,3.008009943429013
23,0.1,8,3,3,HEFT,1,3.111397537242145
23,0.1,8,3,3,CPoP,1,3.0356702544043404
23,0.1,8,3,3,HEFT,2,3.111397537242145
23,0.1,8,3,3,CPoP,2,3.0356702544043404
23,5.0,4,2,2,HEFT,1,4.543198252250376
23,5.0,4,2,2,CPoP,1,4.543198252250376
23,5.0,4,2,2,HEFT,2,2.152228591949648
23,5.0,4,2,2,CPoP,2,2.1522285920213573
23,5.0,4,2,3,HEFT,1,2.5266114045734307
23,5.0,4,2,3,CPoP,1,2.5266114045734307
23,5.0,4,2,3,HEFT,2,2.5341755044256127
23,5.0,4,2,3,CPoP,2,2.5266114045734307
23,5.0,4,3,2,HEFT,1,4.986117483739011
23,5.0,4,3,2,CPoP,1,5.01436470079109
23,5.0,4,3,2,HEFT,2,4.986117483739011
23,5.0,4,3,2,CPoP,2,5.1443892910872595
23,5.0,4,3,3,HEFT,1,10.029857314556173
23,5.0,4,3,3,CPoP,1,10.029790271474255
23,5.0,4,3,3,HEFT,2,8.243446241439685
23,5.0,4,3,3,CPoP,2,9.158539147914649
23,5.0,8,2,2,HEFT,1,3.3255295899341015
23,5.0,8,2,2,CPoP,1,5.963179838152259
23,5.0,8,2,2,HEFT,2,2.0905102664935895
23,5.0,8,2,2,CPoP,2,6.494852502199983
23,5.0,8,2,3,HEFT,1,3.6196987081857435
23,5.0,8,2,3,CPoP,1,3.6196987081857435
23,5.0,8,2,3,HEFT,2,3.1621771887877763
23,5.0,8,2,3,CPoP,2,3.5538870037239567
23,5.0,8,3,2,HEFT,1,4.904822619340337
23,5.0,8,3,2,CPoP,1,4.471584299514994
23,5.0,8,3,2,HEFT,2,3.011829658649004
23,5.0,8,3,2,CPoP,2,3.2328298344689506
23,5.0,8,3,3,HEFT,1,6.029358336726005
23,5.0,8,3,3,CPoP,1,6.029358337987877
23,5.0,8,3,3,HEFT,2,6.079986742203619
23,5.0,8,3,3,CPoP,2,6.643212986839858
23,10.0,4,2,2,HEFT,1,4.861398905060716
23,10.0,4,2,2,CPoP,1,4.861398905060716
23,10.0,4,2,2,HEFT,2,2.0725789398145027
23,10.0,4,2,2,CPoP,2,2.0725789398145027
23,10.0,4,2,3,HEFT,1,4.8172177268161
23,10.0,4,2,3,CPoP,1,13.875244693020313
23,10.0,4,2,3,HEFT,2,3.2090066231065015
23,10.0,4,2,3,CPoP,2,3.419817676748035
23,10.0,4,3,2,HEFT,1,6.884620551374655
23,10.0,4,3,2,CPoP,1,6.884620551374655
23,10.0,4,3,2,HEFT,2,3.165810115189685
23,10.0,4,3,2,CPoP,2,3.6721399336068252
23,10.0,4,3,3,HEFT,1,11.216136675448382
23,10.0,4,3,3,CPoP,1,10.44621977434421
23,10.0,4,3,3,HEFT,2,8.14255989233773
23,10.0,4,3,3,CPoP,2,11.072631712472242
23,10.0,8,2,2,HEFT,1,4.316142008757372
23,10.0,8,2,2,CPoP,1,4.316142008757372
23,10.0,8,2,2,HEFT,2,1.458991722277815
23,10.0,8,2,2,CPoP,2,1.4589917220736432
23,10.0,8,2,3,HEFT,1,6.86674443801347
23,10.0,8,2,3,CPoP,1,6.86674443801347
23,10.0,8,2,3,HEFT,2,3.228622957914979
23,10.0,8,2,3,CPoP,2,3.228622957914979
23,10.0,8,3,2,HEFT,1,5.550029109529392
23,10.0,8,3,2,CPoP,1,5.550029109529392
23,10.0,8,3,2,HEFT,2,5.550029109529392
23,10.0,8,3,2,CPoP,2,5.70827560310227
23,10.0,8,3,3,HEFT,1,11.095559344876548
23,10.0,8,3,3,CPoP,1,11.968583687433163
23,10.0,8,3,3,HEFT,2,8.388008949047979
23,10.0,8,3,3,CPoP,2,11.968583687433163
24,0.1,4,2,2,HEFT,1,2.3430953788197773
24,0.1,4,2,2,CPoP,1,2.20809562545397
24,0.1,4,2,2,HEFT,2,2.3430953788197773
24,0.1,4,2,2,CPoP,2,2.20809562545397
24,0.1,4,2,3,HEFT,1,1.4700822004919978
24,0.1,4,2,3,CPoP,1,1.501900188349968
24,0.1,4,2,3,HEFT,2,1.4700822004919978
24,0.1,4,2,3,CPoP,2,1.501900188349968
24,0.1,4,3,2,HEFT,1,2.908783178725401
24,0.1,4,3,2,CPoP,1,2.897607880407715
24,0.1,4,3,2,HEFT,2,2.908783178725401
24,0.1,4,3,2,CPoP,2,2.897607880407715
24,0.1,4,3,3,HEFT,1,3.2929874135677117
24,0.1,4,3,3,CPoP,1,2.9727591355774017
24,0.1,4,3,3,HEFT,2,3.2929874135677117
24,0.1,4,3,3,CPoP,2,2.9727591355774017
24,0.1,8,2,2,HEFT,1,2.1768487889452017
24,0.1,8,2,2,CPoP,1,2.0603517314005315
24,0.1,8,2,2,HEFT,2,2.1768487889452017
24,0.1,8,2,2,CPoP,2,2.0603517314005315
24,0.1,8,2,3,HEFT,1,2.256671518707209
24,0.1,8,2,3,CPoP,1,2.2418280162480393
24,0.1,8,2,3,HEFT,2,2.256671518707209
24,0.1,8,2,3,CPoP,2,2.2418280162480393
24,0.1,8,3,2,HEFT,1,2.2009248126551295
24,0.1,8,3,2,CPoP,1,2.2009248126551295
24,0.1,8,3,2,HEFT,2,2.2009248126551295
24,0.1,8,3,2,CPoP,2,2.2009248126551295
24,0.1,8,3,3,HEFT,1,3.285616942216473
24,0.1,8,3,3,CPoP,1,3.212413803444943
24,0.1,8,3,3,HEFT,2,3.285616942216473
24,0.1,8,3,3,CPoP,2,3.212413803444943
24,5.0,4,2,2,HEFT,1,5.357584766913361
24,5.0,4,2,2,CPoP,1,5.357584766913361
24,5.0,4,2,2,HEFT,2,5.357584766913361
24,5.0,4,2,2,CPoP,2,5.357584766913361
24,5.0,4,2,3,HEFT,1,4.681026128740259
24,5.0,4,2,3,CPoP,1,4.681026128740259
24,5.0,4,2,3,HEFT,2,3.7524115968012204
24,5.0,4,2,3,CPoP,2,3.7524115968012204
24,5.0,4,3,2,HEFT,1,6.409084862764244
24,5.0,4,3,2,CPoP,1,6.596869538170559
24,5.0,4,3,2,HEFT,2,6.596869538170559
24,5.0,4,3,2,CPoP,2,6.6942531601998905
24,5.0,4,3,3,HEFT,1,7.123880452084997
24,5.0,4,3,3,CPoP,1,6.391966111965338
24,5.0,4,3,3,HEFT,2,6.391966111965338
24,5.0,4,3,3,CPoP,2,6.391966111965338
24,5.0,8,2,2,HEFT,1,1.3251852591552085
24,5.0,8,2,2,CPoP,1,1.3251852591552085
24,5.0,8,2,2,HEFT,2,2.0732008075648176
24,5.0,8,2,2,CPoP,2,2.0732008075648176
24,5.0,8,2,3,HEFT,1,3.1094770086557926
24,5.0,8,2,3,CPoP,1,3.1094770086557926
24,5.0,8,2,3,HEFT,2,2.7600719885701412
24,5.0,8,2,3,CPoP,2,3.3539727584579992
24,5.0,8,3,2,HEFT,1,4.221720378939392
24,5.0,8,3,2,CPoP,1,4.221720378939392
24,5.0,8,3,2,HEFT,2,4.221720378939392
24,5.0,8,3,2,CPoP,2,4.625574912943751
24,5.0,8,3,3,HEFT,1,5.8454956069867565
24,5.0,8,3,3,CPoP,1,7.7902879882403955
24,5.0,8,3,3,HEFT,2,5.825864841982863
24,5.0,8,3,3,CPoP,2,7.913312908021301
24,10.0,4,2,2,HEFT,1,1.7651470278330215
24,10.0,4,2,2,CPoP,1,3.5577561991008095
24,10.0,4,2,2,HEFT,2,1.405184729673083
24,10.0,4,2,2,CPoP,2,1.405184730505645
24,10.0,4,2,3,HEFT,1,6.630351989304986
24,10.0,4,2,3,CPoP,1,6.630351989304986
24,10.0,4,2,3,HEFT,2,6.630351989304986
24,10.0,4,2,3,CPoP,2,6.6496970423192865
24,10.0,4,3,2,HEFT,1,3.441978674294053
24,10.0,4,3,2,CPoP,1,2.8635943667594503
24,10.0,4,3,2,HEFT,2,3.0520962109235623
24,10.0,4,3,2,CPoP,2,3.052096211717787
24,10.0,4,3,3,HEFT,1,10.108693947092592
24,10.0,4,3,3,CPoP,1,10.177762258812212
24,10.0,4,3,3,HEFT,2,9.209342343220422
24,10.0,4,3,3,CPoP,2,9.176481821880175
24,10.0,8,2,2,HEFT,1,1.6441848302705504
24,10.0,8,2,2,CPoP,1,1.6441848302705504
24,10.0,8,2,2,HEFT,2,0.7390431589132621
24,10.0,8,2,2,CPoP,2,0.7390431589132621
24,10.0,8,2,3,HEFT,1,5.7077708062580195
24,10.0,8,2,3,CPoP,1,7.124269146334125
24,10.0,8,2,3,HEFT,2,4.349127053504541
24,10.0,8,2,3,CPoP,2,4.349127053504541
24,10.0,8,3,2,HEFT,1,11.272049826661132
24,10.0,8,3,2,CPoP,1,12.381047730660649
24,10.0,8,3,2,HEFT,2,4.9447966483294445
24,10.0,8,3,2,CPoP,2,12.674095785982068
24,10.0,8,3,3,HEFT,1,10.148969789224171
24,10.0,8,3,3,CPoP,1,9.783958966644393
24,10.0,8,3,3,HEFT,2,7.571862418399339
24,10.0,8,3,3,CPoP,2,10.148969790619008
25,0.1,4,2,2,HEFT,1,1.0906918204305054
25,0.1,4,2,2,CPoP,1,1.0543214592640837
25,0.1,4,2,2,HEFT,2,1.0906918204305054
25,0.1,4,2,2,CPoP,2,1.0543214592640837
25,0.1,4,2,3,HEFT,1,2.4543202908697777
25,0.1,4,2,3,CPoP,1,2.4343520360901745
25,0.1,4,2,3,HEFT,2,2.4543202908697777
25,0.1,4,2,3,CPoP,2,2.4343520360901745
25,0.1,4,3,2,HEFT,1,2.3824380609842613
25,0.1,4,3,2,CPoP,1,2.386251659100485
25,0.1,4,3,2,HEFT,2,2.3824380609842613
25,0.1,4,3,2,CPoP,2,2.386251659100485
25,0.1,4,3,3,HEFT,1,1.8239374900314649
25,0.1,4,3,3,CPoP,1,1.5246288416088178
25,0.1,4,3,3,HEFT,2,1.8239374900314649
25,0.1,4,3,3,CPoP,2,1.5246288416088178
25,0.1,8,2,2,HEFT,1,1.5459338287620996
