Branch,Regime,Workflow,CCR,Instance,Seed,Scheduler,Throughput,Makespan,RescheduleCount
riotbench,deterministic,etl,0.5,etl_11,0,FastestNode,3031.876944299455,0.00043257419389993915,0
riotbench,deterministic,etl,0.5,etl_11,0,MaxTP,3031.876944299455,0.00043257419389993915,0
riotbench,deterministic,etl,0.5,etl_12,0,HEFT_static,385.9670065505475,0.0031022777836092513,0
riotbench,deterministic,etl,0.5,etl_12,0,CPoP_static,385.9670065505475,0.0031022777836092513,0
riotbench,deterministic,etl,0.5,etl_12,0,HEFT-Tp_static,550.9337593973958,0.003113964808325957,0
riotbench,deterministic,etl,0.5,etl_12,0,CPoP-Tp_static,550.9337593973958,0.003113964808325957,0
riotbench,deterministic,etl,0.5,etl_12,0,FastestNode,1620.8527578593385,0.00077864939152496,0
riotbench,deterministic,etl,0.5,etl_12,0,MaxTP,550.9337593973958,0.003113964808325957,0
riotbench,deterministic,etl,0.5,etl_13,0,HEFT_static,969.9902518365604,0.0014015091549933248,0
riotbench,deterministic,etl,0.5,etl_13,0,CPoP_static,969.9902518365604,0.0014015091549933248,0
riotbench,deterministic,etl,0.5,etl_13,0,HEFT-Tp_static,4781.283986860896,0.000804120731966191,0
